col name	mean importance	std importance	description	min positive	max positive	mean positive	min negative	max negative	mean negative
CC_AMT_BALANCE_MEAN	0.0	0.0	(Credit Card Balance) MEAN, Balance during the month of previous credit	-5.62	834423.34	17941.6	-51.5	765834.51	33722.45
CC_AMT_DRAWINGS_OTHER_CURRENT_VAR	0.0	0.0	(Credit Card Balance) Amount of other drawings during the month of the previous credit	0.0	51674244710.4	23709304.88	0.0	11243571428.57	55839410.88
CC_AMT_DRAWINGS_POS_CURRENT_MIN	0.0	0.0	(Credit Card Balance) MIN, Amount drawing or buying goods during the month of the previous credit	0.0	223554.64	95.17	0.0	27353.74	105.93
CC_AMT_DRAWINGS_POS_CURRENT_MAX	0.0	0.0	(Credit Card Balance) MAX, Amount drawing or buying goods during the month of the previous credit	0.0	1381595.04	8013.84	0.0	449667.5	11360.65
CC_AMT_RECIVABLE_VAR	0.0	0.0	(Credit Card Balance) Amount receivable on the previous credit	0.0	183693860272.39	1475927401.41	0.0	140696264497.27	2490823285.39
CC_AMT_RECEIVABLE_PRINCIPAL_SUM	0.0	0.0	(Credit Card Balance) SUM, Amount receivable for principal on the previous credit	-225.0	17941015.76	558274.38	-5008.5	17949629.48	733585.15
CC_AMT_RECEIVABLE_PRINCIPAL_VAR	0.0	0.0	(Credit Card Balance) Amount receivable for principal on the previous credit	0.0	176970507278.03	1387283884.82	0.0	133741252378.27	2333303858.08
CC_AMT_RECIVABLE_MIN	0.0	0.0	(Credit Card Balance) MIN, Amount receivable on the previous credit	-71791.56	734775.34	2499.57	-12140.01	356223.96	6078.97
CC_AMT_RECIVABLE_MAX	0.0	0.0	(Credit Card Balance) MAX, Amount receivable on the previous credit	0.0	939460.1	37538.7	0.0	923805.14	58919.36
CC_AMT_RECIVABLE_MEAN	0.0	0.0	(Credit Card Balance) MEAN, Amount receivable on the previous credit	-283.5	833568.55	17828.83	-111.3	764007.94	33441.25
CC_AMT_RECIVABLE_SUM	0.0	0.0	(Credit Card Balance) SUM, Amount receivable on the previous credit	-27057.6	18593179.34	579614.24	-5008.5	18635358.51	759183.39
CC_AMT_TOTAL_RECEIVABLE_MIN	0.0	0.0	(Credit Card Balance) MIN, Total amount receivable on the previous credit	-71791.56	734775.34	2499.57	-12140.01	356223.96	6078.97
CC_AMT_RECEIVABLE_PRINCIPAL_MAX	0.0	0.0	(Credit Card Balance) MAX, Amount receivable for principal on the previous credit	0.0	904172.22	36116.52	0.0	899881.11	56691.45
CC_AMT_TOTAL_RECEIVABLE_MAX	0.0	0.0	(Credit Card Balance) MAX, Total amount receivable on the previous credit	0.0	939460.1	37541.58	0.0	923805.14	58920.97
CC_AMT_TOTAL_RECEIVABLE_MEAN	0.0	0.0	(Credit Card Balance) MEAN, Total amount receivable on the previous credit	-283.5	833568.55	17829.28	-111.3	764007.94	33441.52
CC_AMT_TOTAL_RECEIVABLE_SUM	0.0	0.0	(Credit Card Balance) SUM, Total amount receivable on the previous credit	-27057.6	18593179.34	579656.22	-5008.5	18635358.51	759205.7
CC_AMT_TOTAL_RECEIVABLE_VAR	0.0	0.0	(Credit Card Balance) Total amount receivable on the previous credit	0.0	183693860272.39	1475975516.86	0.0	140696264497.27	2490847432.28
CC_CNT_DRAWINGS_ATM_CURRENT_MIN	0.0	0.0	(Credit Card Balance) MIN, Number of drawings at ATM during this month on the previous credit	0.0	6.0	0.0	0.0	2.0	0.01
CC_CNT_DRAWINGS_ATM_CURRENT_MAX	0.0	0.0	(Credit Card Balance) MAX, Number of drawings at ATM during this month on the previous credit	0.0	31.0	0.73	0.0	23.0	1.13
CC_AMT_RECEIVABLE_PRINCIPAL_MEAN	0.0	0.0	(Credit Card Balance) MEAN, Amount receivable for principal on the previous credit	-5.62	810777.9	17267.89	-111.3	747702.07	32406.71
CC_AMT_RECEIVABLE_PRINCIPAL_MIN	0.0	0.0	(Credit Card Balance) MIN, Amount receivable for principal on the previous credit	-72512.01	718524.86	2504.12	-3154.5	352980.0	6039.5
CC_AMT_DRAWINGS_POS_CURRENT_MEAN	0.0	0.0	(Credit Card Balance) MEAN, Amount drawing or buying goods during the month of the previous credit	0.0	602648.65	1441.66	0.0	219459.17	2091.7
FLAG_EMAIL	0.0	0.0	(Application) Did client provide email (1=YES, 0=NO)	0.0	1.0	0.05	0.0	1.0	0.06
CC_AMT_DRAWINGS_POS_CURRENT_SUM	0.0	0.0	(Credit Card Balance) SUM, Amount drawing or buying goods during the month of the previous credit	0.0	14463567.58	22845.46	0.0	5705938.48	30807.66
CC_AMT_DRAWINGS_POS_CURRENT_VAR	0.0	0.0	(Credit Card Balance) Amount drawing or buying goods during the month of the previous credit	0.0	91044578454.22	122821455.04	0.0	15959206920.46	124917329.45
CC_AMT_INST_MIN_REGULARITY_MIN	0.0	0.0	(Credit Card Balance) MIN, Minimal installment for this month of the previous credit	0.0	22562.73	60.01	0.0	11212.2	70.3
CC_AMT_INST_MIN_REGULARITY_MAX	0.0	0.0	(Credit Card Balance) MAX, Minimal installment for this month of the previous credit	0.0	47344.82	1897.37	0.0	46443.46	2906.55
CC_AMT_INST_MIN_REGULARITY_MEAN	0.0	0.0	(Credit Card Balance) MEAN, Minimal installment for this month of the previous credit	0.0	39270.09	924.01	0.0	37225.31	1604.71
CC_AMT_INST_MIN_REGULARITY_SUM	0.0	0.0	(Credit Card Balance) SUM, Minimal installment for this month of the previous credit	0.0	1316920.23	33263.72	0.0	1084027.05	39354.79
CC_AMT_PAYMENT_CURRENT_MIN	0.0	0.0	(Credit Card Balance) MIN, How much did the client pay during the month on the previous credit	0.0	228627.0	364.19	0.0	36881.73	553.97
CC_AMT_PAYMENT_TOTAL_CURRENT_VAR	0.0	0.0	(Credit Card Balance) How much did the client pay during the month in total on the previous credit	0.0	364500000000.0	415099965.67	0.0	40419572674.98	603235896.94
FLAG_CONT_MOBILE	0.0	0.0	(Application) Was mobile phone reachable (1=YES, 0=NO)	0.0	1.0	1.0	0.0	1.0	1.0
CC_AMT_PAYMENT_CURRENT_VAR	0.0	0.0	(Credit Card Balance) How much did the client pay during the month on the previous credit	0.0	364500000000.0	462073193.12	0.0	43526124269.43	648585671.89
CC_AMT_PAYMENT_TOTAL_CURRENT_MIN	0.0	0.0	(Credit Card Balance) MIN, How much did the client pay during the month in total on the previous credit	0.0	228627.0	38.27	0.0	25650.0	63.94
CC_AMT_PAYMENT_TOTAL_CURRENT_MAX	0.0	0.0	(Credit Card Balance) MAX, How much did the client pay during the month in total on the previous credit	0.0	1981395.0	22060.81	0.0	822150.0	30813.78
FLAG_WORK_PHONE	0.0	0.0	(Application) Did client provide home phone (1=YES, 0=NO)	0.0	1.0	0.2	0.0	1.0	0.21
CC_AMT_PAYMENT_TOTAL_CURRENT_SUM	0.0	0.0	(Credit Card Balance) SUM, How much did the client pay during the month in total on the previous credit	0.0	13954881.42	77719.51	0.0	6287310.54	89788.86
FLAG_DOCUMENT_21	0.0	0.0	(Application) Did client provide document 2	0.0	1.0	0.0	0.0	0.0	0.0
PREV_NAME_GOODS_CATEGORY_Tourism_MEAN	0.0	0.0	(Previous Application) MEAN, What kind of goods did the client apply for in the previous application	0.0	1.0	0.0	0.0	1.0	0.0
AMT_REQ_CREDIT_BUREAU_HOUR	0.0	0.0	(Application) Number of enquiries to Credit Bureau about the client one hour before application	0.0	2.0	0.01	0.0	2.0	0.01
BURO_CREDIT_TYPE_Mortgage_MEAN	0.0	0.0	(Bureau) MEAN, Type of Credit Bureau credit (Car, cash,...)	0.0	1.0	0.01	0.0	1.0	0.01
BURO_CREDIT_TYPE_Loan for business development_MEAN	0.0	0.0	(Bureau) MEAN, Type of Credit Bureau credit (Car, cash,...)	0.0	1.0	0.0	0.0	0.17	0.0
BURO_CREDIT_TYPE_Loan for purchase of shares (margin lending)_MEAN	0.0	0.0	(Bureau) MEAN, Type of Credit Bureau credit (Car, cash,...)	0.0	0.0	0.0	0.0	0.0	0.0
BURO_CREDIT_TYPE_Loan for the purchase of equipment_MEAN	0.0	0.0	(Bureau) MEAN, Type of Credit Bureau credit (Car, cash,...)	0.0	0.06	0.0	0.0	0.0	0.0
BURO_CREDIT_TYPE_Loan for working capital replenishment_MEAN	0.0	0.0	(Bureau) MEAN, Type of Credit Bureau credit (Car, cash,...)	0.0	0.67	0.0	0.0	0.0	0.0
BURO_CREDIT_TYPE_Microloan_MEAN	0.0	0.0	(Bureau) MEAN, Type of Credit Bureau credit (Car, cash,...)	0.0	1.0	0.0	0.0	1.0	0.01
BURO_CREDIT_TYPE_Mobile operator loan_MEAN	0.0	0.0	(Bureau) MEAN, Type of Credit Bureau credit (Car, cash,...)	0.0	0.0	0.0	0.0	0.0	0.0
BURO_CREDIT_TYPE_Real estate loan_MEAN	0.0	0.0	(Bureau) MEAN, Type of Credit Bureau credit (Car, cash,...)	0.0	0.0	0.0	0.0	0.0	0.0
ORGANIZATION_TYPE_Business Entity Type 1	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.02	0.0	1.0	0.02
BURO_CREDIT_TYPE_Unknown type of loan_MEAN	0.0	0.0	(Bureau) MEAN, Type of Credit Bureau credit (Car, cash,...)	0.0	0.5	0.0	0.0	0.0	0.0
BURO_CREDIT_TYPE_nan_MEAN	0.0	0.0	(Bureau) MEAN, Type of Credit Bureau credit (Car, cash,...)	0.0	0.0	0.0	0.0	0.0	0.0
BURO_STATUS_0_MEAN_MEAN	0.0	0.0	(Bureau) MEAN, Status of Credit Bureau loan during the month (active, closed, DPD0-30,ï¿½ [C means closed, X means status unknown, 0 means no DPD, 1 means maximal did during month between 1-30, 2 means DPD 31-60,ï¿½ 5 means DPD 120+ or sold or written off ] )	0.0	1.0	0.14	0.0	1.0	0.16
BURO_STATUS_1_MEAN_MEAN	0.0	0.0	(Bureau) MEAN, Status of Credit Bureau loan during the month (active, closed, DPD0-30,ï¿½ [C means closed, X means status unknown, 0 means no DPD, 1 means maximal did during month between 1-30, 2 means DPD 31-60,ï¿½ 5 means DPD 120+ or sold or written off ] )	0.0	0.68	0.0	0.0	0.5	0.01
BURO_STATUS_2_MEAN_MEAN	0.0	0.0	(Bureau) MEAN, Status of Credit Bureau loan during the month (active, closed, DPD0-30,ï¿½ [C means closed, X means status unknown, 0 means no DPD, 1 means maximal did during month between 1-30, 2 means DPD 31-60,ï¿½ 5 means DPD 120+ or sold or written off ] )	0.0	0.2	0.0	0.0	0.03	0.0
BURO_STATUS_3_MEAN_MEAN	0.0	0.0	(Bureau) MEAN, Status of Credit Bureau loan during the month (active, closed, DPD0-30,ï¿½ [C means closed, X means status unknown, 0 means no DPD, 1 means maximal did during month between 1-30, 2 means DPD 31-60,ï¿½ 5 means DPD 120+ or sold or written off ] )	0.0	0.09	0.0	0.0	0.02	0.0
BURO_CREDIT_TYPE_Interbank credit_MEAN	0.0	0.0	(Bureau) MEAN, Type of Credit Bureau credit (Car, cash,...)	0.0	0.0	0.0	0.0	0.0	0.0
ORGANIZATION_TYPE_Business Entity Type 2	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.03	0.0	1.0	0.03
BURO_STATUS_5_MEAN_MEAN	0.0	0.0	(Bureau) MEAN, Status of Credit Bureau loan during the month (active, closed, DPD0-30,ï¿½ [C means closed, X means status unknown, 0 means no DPD, 1 means maximal did during month between 1-30, 2 means DPD 31-60,ï¿½ 5 means DPD 120+ or sold or written off ] )	0.0	0.91	0.0	0.0	0.82	0.0
BURO_CREDIT_ACTIVE_nan_MEAN	0.0	0.0	(Bureau) MEAN, Status of the Credit Bureau (CB) reported credits	0.0	0.0	0.0	0.0	0.0	0.0
BURO_MONTHS_BALANCE_MAX_MAX	0.0	0.0	(Bureau) MAX, Month of balance relative to application date (-1 means the freshest balance date)	-82.0	0.0	-0.31	-58.0	0.0	-0.24
BURO_MONTHS_BALANCE_SIZE_MEAN	0.0	0.0	(Bureau) MEAN, Month of balance relative to application date (-1 means the freshest balance date)	0.0	94.33	8.39	0.0	96.0	6.51
BURO_MONTHS_BALANCE_SIZE_SUM	0.0	0.0	(Bureau) SUM, Month of balance relative to application date (-1 means the freshest balance date)	0.0	1472.0	48.02	0.0	678.0	39.36
ORGANIZATION_TYPE_Cleaning	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.0	0.0	1.0	0.0
BURO_CREDIT_ACTIVE_Bad debt_MEAN	0.0	0.0	(Bureau) MEAN, Status of the Credit Bureau (CB) reported credits	0.0	0.0	0.0	0.0	0.0	0.0
BURO_CREDIT_ACTIVE_Sold_MEAN	0.0	0.0	(Bureau) MEAN, Status of the Credit Bureau (CB) reported credits	0.0	1.0	0.0	0.0	1.0	0.0
BURO_CREDIT_CURRENCY_currency 1_MEAN	0.0	0.0	(Bureau) MEAN, Recoded currency of the Credit Bureau credit	0.0	1.0	0.86	0.0	1.0	0.82
BURO_CREDIT_TYPE_Cash loan (non-earmarked)_MEAN	0.0	0.0	(Bureau) MEAN, Type of Credit Bureau credit (Car, cash,...)	0.0	0.0	0.0	0.0	0.0	0.0
BURO_CREDIT_CURRENCY_currency 2_MEAN	0.0	0.0	(Bureau) MEAN, Recoded currency of the Credit Bureau credit	0.0	1.0	0.0	0.0	1.0	0.0
BURO_CREDIT_CURRENCY_currency 3_MEAN	0.0	0.0	(Bureau) MEAN, Recoded currency of the Credit Bureau credit	0.0	0.33	0.0	0.0	0.0	0.0
BURO_CREDIT_CURRENCY_currency 4_MEAN	0.0	0.0	(Bureau) MEAN, Recoded currency of the Credit Bureau credit	0.0	0.0	0.0	0.0	0.0	0.0
BURO_CREDIT_CURRENCY_nan_MEAN	0.0	0.0	(Bureau) MEAN, Recoded currency of the Credit Bureau credit	0.0	0.0	0.0	0.0	0.0	0.0
BURO_CREDIT_TYPE_Another type of loan_MEAN	0.0	0.0	(Bureau) MEAN, Type of Credit Bureau credit (Car, cash,...)	0.0	1.0	0.0	0.0	0.2	0.0
BURO_CREDIT_TYPE_Car loan_MEAN	0.0	0.0	(Bureau) MEAN, Type of Credit Bureau credit (Car, cash,...)	0.0	1.0	0.02	0.0	1.0	0.01
BURO_STATUS_4_MEAN_MEAN	0.0	0.0	(Bureau) MEAN, Status of Credit Bureau loan during the month (active, closed, DPD0-30,ï¿½ [C means closed, X means status unknown, 0 means no DPD, 1 means maximal did during month between 1-30, 2 means DPD 31-60,ï¿½ 5 means DPD 120+ or sold or written off ] )	0.0	0.09	0.0	0.0	0.02	0.0
BURO_STATUS_C_MEAN_MEAN	0.0	0.0	(Bureau) MEAN, Status of Credit Bureau loan during the month (active, closed, DPD0-30,ï¿½ [C means closed, X means status unknown, 0 means no DPD, 1 means maximal did during month between 1-30, 2 means DPD 31-60,ï¿½ 5 means DPD 120+ or sold or written off ] )	0.0	1.0	0.1	0.0	1.0	0.09
OCCUPATION_TYPE_Low-skill Laborers	0.0	0.0	(Application) What kind of occupation does the client have	0.0	1.0	0.01	0.0	1.0	0.02
ACTIVE_MONTHS_BALANCE_MAX_MAX	0.0	0.0	(Application) 	-88.0	0.0	-0.26	-49.0	0.0	-0.27
ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN	0.0	0.0	(Application) 	-5069.67	1091250.0	8229.34	-2635.9	406232.08	5358.22
ACTIVE_AMT_CREDIT_SUM_LIMIT_SUM	0.0	0.0	(Application) 	-15209.01	2182500.0	17339.75	-5271.79	1624928.31	15980.66
ACTIVE_AMT_ANNUITY_MAX	0.0	0.0	(Application) 	0.0	1275511.5	4034.86	0.0	546502.5	4691.03
ACTIVE_AMT_ANNUITY_MEAN	0.0	0.0	(Application) 	0.0	502771.5	2946.3	0.0	126759.81	2984.96
ACTIVE_CNT_CREDIT_PROLONG_SUM	0.0	0.0	(Application) 	0.0	5.0	0.02	0.0	3.0	0.03
ACTIVE_MONTHS_BALANCE_MIN_MIN	0.0	0.0	(Application) 	-95.0	0.0	-7.24	-94.0	0.0	-7.08
ACTIVE_MONTHS_BALANCE_SIZE_MEAN	0.0	0.0	(Application) 	0.0	93.0	4.45	0.0	57.0	3.85
ACTIVE_AMT_CREDIT_SUM_DEBT_SUM	0.0	0.0	(Application) 	-501423.21	38069829.0	535206.55	-2445.16	15972336.0	560363.08
ACTIVE_MONTHS_BALANCE_SIZE_SUM	0.0	0.0	(Application) 	0.0	770.0	11.18	0.0	239.0	11.55
OCCUPATION_TYPE_Sales staff	0.0	0.0	(Application) What kind of occupation does the client have	0.0	1.0	0.11	0.0	1.0	0.13
OCCUPATION_TYPE_Realty agents	0.0	0.0	(Application) What kind of occupation does the client have	0.0	1.0	0.0	0.0	1.0	0.0
OCCUPATION_TYPE_Private service staff	0.0	0.0	(Application) What kind of occupation does the client have	0.0	1.0	0.01	0.0	1.0	0.01
OCCUPATION_TYPE_Medicine staff	0.0	0.0	(Application) What kind of occupation does the client have	0.0	1.0	0.03	0.0	1.0	0.02
CLOSED_DAYS_CREDIT_ENDDATE_MIN	0.0	0.0	(Application) 	-41873.0	31192.0	-1016.62	-42013.0	27392.0	-789.95
ACTIVE_AMT_CREDIT_SUM_OVERDUE_MEAN	0.0	0.0	(Application) 	0.0	115409.99	15.47	0.0	542034.0	819.92
OCCUPATION_TYPE_Secretaries	0.0	0.0	(Application) What kind of occupation does the client have	0.0	1.0	0.0	0.0	1.0	0.0
ORGANIZATION_TYPE_Bank	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.01	0.0	1.0	0.01
WEEKDAY_APPR_PROCESS_START_SUNDAY	0.0	0.0	(Application) On which day of the week did the client apply for the loan	0.0	1.0	0.05	0.0	1.0	0.06
BURO_STATUS_nan_MEAN_MEAN	0.0	0.0	(Bureau) MEAN, Status of Credit Bureau loan during the month (active, closed, DPD0-30,ï¿½ [C means closed, X means status unknown, 0 means no DPD, 1 means maximal did during month between 1-30, 2 means DPD 31-60,ï¿½ 5 means DPD 120+ or sold or written off ] )	0.0	0.0	0.0	0.0	0.0	0.0
ORGANIZATION_TYPE_Agriculture	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.01	0.0	1.0	0.01
ORGANIZATION_TYPE_Advertising	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.0	0.0	1.0	0.0
WEEKDAY_APPR_PROCESS_START_WEDNESDAY	0.0	0.0	(Application) On which day of the week did the client apply for the loan	0.0	1.0	0.17	0.0	1.0	0.17
WEEKDAY_APPR_PROCESS_START_TUESDAY	0.0	0.0	(Application) On which day of the week did the client apply for the loan	0.0	1.0	0.17	0.0	1.0	0.16
WEEKDAY_APPR_PROCESS_START_THURSDAY	0.0	0.0	(Application) On which day of the week did the client apply for the loan	0.0	1.0	0.16	0.0	1.0	0.18
WEEKDAY_APPR_PROCESS_START_SATURDAY	0.0	0.0	(Application) On which day of the week did the client apply for the loan	0.0	1.0	0.11	0.0	1.0	0.12
OCCUPATION_TYPE_Security staff	0.0	0.0	(Application) What kind of occupation does the client have	0.0	1.0	0.02	0.0	1.0	0.03
ACTIVE_CREDIT_DAY_OVERDUE_MAX	0.0	0.0	(Application) 	0.0	2592.0	3.31	0.0	1156.0	4.63
ACTIVE_CREDIT_DAY_OVERDUE_MEAN	0.0	0.0	(Application) 	0.0	2553.0	1.46	0.0	786.0	2.44
ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN	0.0	0.0	(Application) 	0.0	205399.92	830.91	0.0	75853.98	1216.14
WEEKDAY_APPR_PROCESS_START_MONDAY	0.0	0.0	(Application) On which day of the week did the client apply for the loan	0.0	1.0	0.17	0.0	1.0	0.17
WEEKDAY_APPR_PROCESS_START_FRIDAY	0.0	0.0	(Application) On which day of the week did the client apply for the loan	0.0	1.0	0.17	0.0	1.0	0.15
OCCUPATION_TYPE_Waiters/barmen staff	0.0	0.0	(Application) What kind of occupation does the client have	0.0	1.0	0.0	0.0	1.0	0.01
BURO_MONTHS_BALANCE_MIN_MIN	0.0	0.0	(Bureau) MIN, Month of balance relative to application date (-1 means the freshest balance date)	-96.0	0.0	-17.16	-96.0	0.0	-15.1
BURO_CNT_CREDIT_PROLONG_SUM	0.0	0.0	(Bureau) SUM, How many times was the Credit Bureau credit prolonged	0.0	6.0	0.04	0.0	3.0	0.03
ORGANIZATION_TYPE_Construction	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.02	0.0	1.0	0.03
ORGANIZATION_TYPE_Trade: type 4	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.0	0.0	0.0	0.0
ORGANIZATION_TYPE_Self-employed	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.13	0.0	1.0	0.15
ORGANIZATION_TYPE_Services	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.01	0.0	1.0	0.01
ORGANIZATION_TYPE_Telecom	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.0	0.0	1.0	0.0
ORGANIZATION_TYPE_Trade: type 1	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.0	0.0	1.0	0.0
ORGANIZATION_TYPE_Trade: type 2	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.01	0.0	1.0	0.0
ORGANIZATION_TYPE_Trade: type 3	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.01	0.0	1.0	0.02
ORGANIZATION_TYPE_Trade: type 5	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.0	0.0	0.0	0.0
ORGANIZATION_TYPE_Security	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.01	0.0	1.0	0.02
ORGANIZATION_TYPE_Trade: type 6	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.0	0.0	1.0	0.0
ORGANIZATION_TYPE_Trade: type 7	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.02	0.0	1.0	0.03
ORGANIZATION_TYPE_Transport: type 1	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.0	0.0	0.0	0.0
ORGANIZATION_TYPE_Transport: type 2	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.01	0.0	1.0	0.01
ORGANIZATION_TYPE_Transport: type 3	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.0	0.0	1.0	0.01
ORGANIZATION_TYPE_Transport: type 4	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.02	0.0	1.0	0.02
ORGANIZATION_TYPE_Security Ministries	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.01	0.0	1.0	0.0
ORGANIZATION_TYPE_School	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.03	0.0	1.0	0.02
BURO_AMT_ANNUITY_MAX	0.0	0.0	(Bureau) MAX, Loan annuity	0.0	54562657.5	12991.09	0.0	546502.5	6233.56
ORGANIZATION_TYPE_Medicine	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.04	0.0	1.0	0.03
ORGANIZATION_TYPE_Industry: type 7	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.0	0.0	1.0	0.01
ORGANIZATION_TYPE_Industry: type 8	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.0	0.0	0.0	0.0
ORGANIZATION_TYPE_Industry: type 9	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.01	0.0	1.0	0.01
ORGANIZATION_TYPE_Insurance	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.0	0.0	1.0	0.0
ORGANIZATION_TYPE_Kindergarten	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.02	0.0	1.0	0.02
ORGANIZATION_TYPE_Legal Services	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.0	0.0	1.0	0.0
ORGANIZATION_TYPE_Military	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.01	0.0	1.0	0.01
ORGANIZATION_TYPE_Restaurant	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.0	0.0	1.0	0.01
ORGANIZATION_TYPE_Mobile	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.0	0.0	1.0	0.0
ORGANIZATION_TYPE_Other	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.05	0.0	1.0	0.05
ORGANIZATION_TYPE_Police	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.01	0.0	1.0	0.01
ORGANIZATION_TYPE_Postal	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.01	0.0	1.0	0.01
ORGANIZATION_TYPE_Realtor	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.0	0.0	1.0	0.0
ORGANIZATION_TYPE_Religion	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.0	0.0	0.0	0.0
ORGANIZATION_TYPE_University	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.0	0.0	1.0	0.0
ORGANIZATION_TYPE_XNA	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.18	0.0	1.0	0.12
FONDKAPREMONT_MODE_not specified	0.0	0.0	(Application) Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor	0.0	1.0	0.02	0.0	1.0	0.01
ORGANIZATION_TYPE_Hotel	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.0	0.0	1.0	0.0
ORGANIZATION_TYPE_Industry: type 11	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.01	0.0	1.0	0.01
ORGANIZATION_TYPE_Industry: type 10	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.0	0.0	0.0	0.0
BURO_CREDIT_DAY_OVERDUE_MAX	0.0	0.0	(Bureau) MAX, Number of days past due on CB credit at the time of application for related loan in our sample	0.0	2592.0	3.98	0.0	1156.0	4.63
BURO_CREDIT_DAY_OVERDUE_MEAN	0.0	0.0	(Bureau) MEAN, Number of days past due on CB credit at the time of application for related loan in our sample	0.0	2553.0	1.1	0.0	578.0	1.9
ORGANIZATION_TYPE_Industry: type 1	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.0	0.0	1.0	0.01
ORGANIZATION_TYPE_Housing	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.01	0.0	1.0	0.01
ORGANIZATION_TYPE_Government	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.03	0.0	1.0	0.03
FONDKAPREMONT_MODE_org spec account	0.0	0.0	(Application) Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor	0.0	1.0	0.02	0.0	1.0	0.02
ORGANIZATION_TYPE_Emergency	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.0	0.0	1.0	0.0
ORGANIZATION_TYPE_Electricity	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.0	0.0	1.0	0.0
ORGANIZATION_TYPE_Culture	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.0	0.0	1.0	0.0
BURO_AMT_CREDIT_SUM_OVERDUE_MEAN	0.0	0.0	(Bureau) MEAN, Credit amount of the loan	0.0	48087.5	7.48	0.0	271017.0	517.51
BURO_AMT_CREDIT_SUM_LIMIT_MEAN	0.0	0.0	(Bureau) MEAN, Credit amount of the loan	-5069.67	586713.15	4694.39	-1757.26	270821.38	3528.42
BURO_AMT_CREDIT_SUM_LIMIT_SUM	0.0	0.0	(Bureau) SUM, Credit amount of the loan	-15209.01	2182500.0	20591.51	-5271.79	1624928.31	18192.02
ORGANIZATION_TYPE_Industry: type 12	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.0	0.0	1.0	0.0
ORGANIZATION_TYPE_Industry: type 13	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.0	0.0	1.0	0.0
ORGANIZATION_TYPE_Industry: type 2	0.0	0.0	(Application) Type of organization where client works	0.0	1.0	0.0	0.0	1.0	0.0
